id,maker,model,mileage,manufacture_year,engine_displacement,engine_power,color_slug,transmission,door_count,seat_count,fuel_type,price_eur
3544851,fiat,punto,168300.0,2000.0,1910.0,59.0,green,man,3.0,5.0,diesel,1295.34
3544853,volvo,xc60,130202.0,2009.0,2400.0,120.0,white,auto,5.0,5.0,diesel,1295.34
3544854,peugeot,106,238266.0,1996.0,954.0,33.0,green,man,5.0,5.0,gasoline,1295.34
3544856,fiat,tipo,0.0,2017.0,1368.0,70.0,white,man,5.0,5.0,gasoline,1295.34
3544857,volkswagen,touran,168890.0,2014.0,1600.0,77.0,brown,auto,5.0,5.0,diesel,1295.34
3544858,skoda,octavia,128933.0,2011.0,1968.0,103.0,silver,man,5.0,5.0,diesel,1295.34
3544861,dacia,duster,32171.0,2014.0,1200.0,92.0,white,man,5.0,5.0,gasoline,1295.34
3544862,ford,fiesta,131000.0,2011.0,1242.0,44.0,blue,man,5.0,5.0,gasoline,1295.34
3544863,renault,twingo,168697.0,2003.0,1100.0,55.0,red,man,3.0,4.0,gasoline,1295.34
3544864,ford,transit,212231.0,2002.0,1998.0,92.0,red,man,4.0,9.0,diesel,1295.34
3544865,mercedes-benz,s320-cdi,21200.0,2016.0,2987.0,190.0,black,auto,5.0,5.0,diesel,1295.34
3544866,ford,focus,238000.0,2008.0,1560.0,66.0,silver,man,5.0,5.0,diesel,1295.34
3544868,volkswagen,passat,210506.0,1998.0,1896.0,81.0,silver,man,4.0,5.0,diesel,1295.34
3544869,fiat,tipo,0.0,2017.0,1368.0,88.0,silver,man,5.0,5.0,gasoline,1295.34
3544870,nissan,primera,187521.0,2002.0,1769.0,84.0,green,man,5.0,5.0,gasoline,1295.34
3544871,lexus,is,95897.0,2006.0,2500.0,153.0,red,man,4.0,5.0,gasoline,1295.34
3544872,volkswagen,new-beetle,167329.0,2002.0,1900.0,66.0,red,man,3.0,4.0,diesel,1295.34
3544873,bmw,x1,69000.0,2013.0,1995.0,105.0,white,auto,5.0,5.0,diesel,1295.34
3544874,mercedes-benz,s320-cdi,87000.0,2014.0,2987.0,190.0,black,auto,4.0,5.0,diesel,1295.34
3544875,jeep,grand-cherokee,176168.0,2007.0,3700.0,148.0,silver,auto,5.0,5.0,lpg,1295.34
3544876,volkswagen,sharan,105270.0,2007.0,1967.0,103.0,silver,man,5.0,7.0,diesel,1295.34
3544877,toyota,yaris,53822.0,2013.0,1300.0,73.0,black,man,5.0,5.0,gasoline,1295.34
3544878,nissan,qashqai,19978.0,2015.0,1200.0,85.0,white,man,5.0,5.0,gasoline,1295.34
3544881,peugeot,306,280003.0,1998.0,1400.0,55.0,red,man,5.0,5.0,gasoline,1295.34
3544882,chevrolet,cruze,106900.0,2009.0,1991.0,110.0,silver,auto,4.0,5.0,diesel,1295.34
3544883,kia,sorento,78000.0,2013.0,2199.0,145.0,brown,auto,5.0,5.0,diesel,1295.34
3544884,volkswagen,passat,141719.0,2012.0,1968.0,103.0,blue,man,5.0,5.0,diesel,1295.34
3544885,renault,scenic,224800.0,2000.0,1598.0,79.0,silver,man,5.0,5.0,lpg,1295.34
3544886,ford,fiesta,83433.0,2007.0,1299.0,51.0,black,man,5.0,5.0,gasoline,1295.34
3544887,fiat,punto,130000.0,2011.0,1242.0,51.0,silver,man,5.0,5.0,gasoline,1295.34
3544888,skoda,yeti,13058.0,2016.0,1968.0,81.0,white,man,5.0,5.0,diesel,1295.34
3544889,skoda,fabia,216059.0,2003.0,1198.0,47.0,blue,man,5.0,5.0,diesel,1295.34
3544891,seat,leon,187214.0,2009.0,1896.0,77.0,black,man,5.0,5.0,diesel,1295.34
3544894,volkswagen,touran,198251.0,2003.0,1968.0,100.0,blue,man,5.0,7.0,diesel,1295.34
3544897,fiat,punto,182500.0,1996.0,1108.0,40.0,green,man,3.0,5.0,gasoline,1295.34
3544898,skoda,octavia,182000.0,2009.0,1896.0,77.0,beige,man,5.0,5.0,diesel,1295.34
3544899,skoda,roomster,103430.0,2012.0,1598.0,66.0,blue,man,5.0,5.0,diesel,1295.34
3544901,volvo,s80,112718.0,2008.0,2400.0,136.0,silver,auto,4.0,5.0,diesel,1295.34
3544902,opel,corsa,155000.0,2007.0,1229.0,59.0,black,man,3.0,5.0,gasoline,1295.34
3544903,volvo,xc60,127111.0,2009.0,2400.0,136.0,black,auto,5.0,5.0,diesel,1295.34
3544904,skoda,octavia,186623.0,2011.0,1598.0,77.0,beige,man,5.0,5.0,diesel,1295.34
3544907,skoda,rapid,5.0,2017.0,1197.0,81.0,red,man,5.0,5.0,gasoline,1295.34
3544908,bmw,x6,55000.0,2015.0,2993.0,230.0,black,auto,5.0,5.0,diesel,1295.34
3544910,audi,a4,176189.0,2007.0,1968.0,125.0,black,man,5.0,5.0,diesel,1295.34
3544913,skoda,fabia,8755.0,2016.0,1200.0,66.0,black,man,5.0,5.0,gasoline,1295.34
3544914,volkswagen,polo,62000.0,2013.0,1390.0,63.0,black,man,5.0,5.0,gasoline,1295.34
3544915,audi,a5,91000.0,2010.0,2996.0,176.0,black,auto,5.0,5.0,diesel,1295.34
3544916,opel,meriva,91316.0,2003.0,1598.0,74.0,blue,man,5.0,5.0,gasoline,1295.34
3544917,mazda,2,83000.0,2011.0,1999.0,106.0,black,auto,5.0,7.0,gasoline,1295.34
3544918,skoda,fabia,19432.0,2016.0,1197.0,81.0,blue,man,5.0,5.0,gasoline,1295.34
3544919,skoda,fabia,20523.0,2016.0,1197.0,81.0,beige,man,5.0,5.0,gasoline,1295.34
3544920,ford,c-max,233000.0,2008.0,1800.0,85.0,black,man,5.0,5.0,diesel,1295.34
3544921,skoda,octavia,197000.0,2003.0,1896.0,66.0,silver,man,5.0,5.0,diesel,1295.34
3544922,citroen,c4-picasso,215400.0,2007.0,1997.0,100.0,red,auto,5.0,7.0,diesel,1295.34
3544923,mercedes-benz,gla200-cdi,15000.0,2017.0,2143.0,100.0,white,auto,5.0,5.0,diesel,1295.34
3544924,fiat,bravo,139000.0,2010.0,1598.0,77.0,red,man,5.0,5.0,diesel,1295.34
3544925,bmw,x5,190000.0,2003.0,2926.0,135.0,black,auto,5.0,6.0,diesel,1295.34
3544926,skoda,fabia,3590.0,2016.0,1197.0,66.0,silver,man,5.0,5.0,gasoline,1295.34
3544927,ford,mondeo,192000.0,2001.0,1798.0,81.0,silver,man,5.0,5.0,gasoline,1295.34
3544929,dacia,logan,0.0,2017.0,998.0,54.0,brown,man,4.0,5.0,gasoline,1295.34
3544930,mercedes-benz,sl55-amg,59150.0,2012.0,1796.0,135.0,black,auto,2.0,2.0,gasoline,1295.34
3544931,skoda,fabia,182000.0,2010.0,1422.0,59.0,white,man,5.0,5.0,diesel,1295.34
3544933,volkswagen,passat,153592.0,2012.0,1598.0,77.0,black,man,5.0,5.0,diesel,1295.34
3544934,skoda,octavia,157322.0,2013.0,1598.0,77.0,silver,man,5.0,5.0,diesel,1295.34
3544937,opel,astra,183651.0,2001.0,1598.0,62.0,red,man,5.0,5.0,gasoline,1295.34
3544938,skoda,octavia,24176.0,2016.0,1968.0,135.0,red,auto,5.0,5.0,diesel,1295.34
3544943,skoda,octavia,184225.0,2007.0,1968.0,125.0,black,man,5.0,5.0,diesel,1295.34
3544945,skoda,octavia,25080.0,2016.0,1968.0,135.0,blue,auto,5.0,5.0,diesel,1295.34
3544948,bmw,318d,199600.0,2007.0,1995.0,105.0,black,man,5.0,5.0,diesel,1295.34
3544950,land-rover,freelander,351000.0,2003.0,1951.0,82.0,green,man,5.0,5.0,diesel,1295.34
3544951,nissan,micra,93000.0,2000.0,998.0,40.0,blue,man,3.0,5.0,gasoline,1295.34
3544952,skoda,roomster,137470.0,2012.0,1598.0,66.0,blue,man,5.0,5.0,diesel,1295.34
3544953,mercedes-benz,e200-cdi,270000.0,2000.0,2398.0,125.0,black,man,5.0,5.0,lpg,1295.34
3544954,skoda,octavia,20831.0,2016.0,1395.0,81.0,white,man,5.0,5.0,cng,1295.34
3544955,skoda,rapid,19945.0,2016.0,1598.0,85.0,blue,man,5.0,5.0,diesel,1295.34
3544956,opel,meriva,20.0,2016.0,1364.0,88.0,white,man,5.0,5.0,gasoline,1295.34
3544960,citroen,c4,121759.0,2012.0,1560.0,68.0,black,man,5.0,5.0,diesel,1295.34
3544963,volvo,v60,149800.0,2011.0,1990.0,120.0,red,auto,5.0,5.0,diesel,1295.34
3544964,skoda,octavia,8266.0,2016.0,1598.0,81.0,beige,man,5.0,5.0,diesel,1295.34
3544965,hyundai,santa-fe,124970.0,2008.0,2188.0,114.0,black,man,5.0,5.0,diesel,1295.34
3544966,hyundai,ix35,72850.0,2014.0,1999.0,122.0,red,man,5.0,5.0,gasoline,1295.34
3544967,nissan,navara,177000.0,2008.0,2488.0,126.0,black,man,4.0,5.0,diesel,1295.34
3544968,renault,megane,185000.0,2004.0,1598.0,83.0,beige,auto,5.0,5.0,gasoline,1295.34
3544970,peugeot,partner,138370.0,2008.0,1560.0,66.0,silver,man,5.0,5.0,diesel,1295.34
3544971,skoda,superb,12533.0,2015.0,1984.0,162.0,black,auto,5.0,5.0,gasoline,1295.34
3544972,mitsubishi,asx,29000.0,2016.0,1560.0,84.0,red,man,5.0,5.0,diesel,1295.34
3544973,volvo,v40,53125.0,2014.0,1984.0,110.0,black,auto,5.0,5.0,diesel,1295.34
3544974,peugeot,308,0.0,2017.0,1560.0,88.0,black,man,5.0,5.0,diesel,1295.34
3544977,skoda,fabia,148500.0,2005.0,1390.0,55.0,yellow,man,5.0,5.0,gasoline,1295.34
3544979,opel,meriva,20.0,2016.0,1364.0,88.0,blue,man,5.0,5.0,gasoline,1295.34
3544980,fiat,croma,188100.0,2008.0,1910.0,110.0,black,auto,5.0,5.0,diesel,1295.34
3544981,ford,focus,211190.0,2001.0,1753.0,66.0,silver,man,5.0,5.0,diesel,1295.34
3544982,skoda,superb,247706.0,2006.0,1968.0,103.0,gold,man,5.0,5.0,diesel,1295.34
3544983,fiat,qubo,92426.0,2009.0,1248.0,55.0,black,man,5.0,5.0,diesel,1295.34
3544984,skoda,superb,223208.0,2013.0,1968.0,125.0,silver,man,5.0,5.0,diesel,1295.34
3544986,mercedes-benz,c220-cdi,188000.0,2003.0,2148.0,105.0,red,auto,4.0,5.0,diesel,1295.34
3544987,peugeot,3008,193800.0,2013.0,1997.0,120.0,white,auto,5.0,5.0,diesel,1295.34
3544988,skoda,fabia,151583.0,2002.0,1397.0,44.0,brown,man,5.0,5.0,gasoline,1295.34
3544989,skoda,fabia,52481.0,2012.0,1197.0,63.0,red,man,5.0,5.0,gasoline,1295.34
3544990,skoda,citigo,9737.0,2015.0,999.0,44.0,green,man,3.0,4.0,gasoline,1295.34
3544991,volkswagen,passat,247000.0,2003.0,1896.0,96.0,blue,man,5.0,5.0,diesel,1295.34
3544993,kia,sportage,142207.0,2011.0,1685.0,85.0,white,man,5.0,5.0,diesel,1295.34
3544995,volkswagen,passat,195000.0,2010.0,1968.0,81.0,black,man,5.0,5.0,diesel,1295.34
3544999,audi,a4-allroad,93000.0,2013.0,1968.0,130.0,black,man,5.0,5.0,diesel,1295.34
3545000,toyota,yaris,8300.0,2016.0,998.0,51.0,blue,man,5.0,5.0,gasoline,1295.34
3545001,opel,vectra,133000.0,2006.0,1910.0,88.0,red,man,5.0,5.0,diesel,1295.34
3545002,volkswagen,touran,192000.0,2005.0,1896.0,77.0,black,man,5.0,5.0,diesel,1295.34
3545003,skoda,octavia,186222.0,2010.0,1968.0,103.0,beige,man,5.0,5.0,diesel,1295.34
3545004,hyundai,i20,31964.0,2013.0,1248.0,62.0,red,man,5.0,5.0,gasoline,1295.34
3545005,renault,kangoo,158000.0,2007.0,1461.0,62.0,silver,man,5.0,5.0,diesel,1295.34
3545007,ford,focus,250783.0,1999.0,1600.0,74.0,red,man,5.0,5.0,gasoline,1295.34
3545008,volkswagen,passat,112419.0,2014.0,2000.0,103.0,white,man,5.0,5.0,diesel,1295.34
3545009,hyundai,i30,18917.0,2015.0,1600.0,81.0,black,man,5.0,5.0,diesel,1295.34
3545011,hyundai,i30,12737.0,2015.0,1600.0,81.0,black,man,5.0,5.0,diesel,1295.34
3545012,hyundai,i30,13305.0,2015.0,1600.0,81.0,black,man,5.0,5.0,diesel,1295.34
3545013,volkswagen,golf,95000.0,2012.0,1598.0,77.0,black,man,5.0,5.0,diesel,1295.34
3545015,skoda,roomster,175000.0,2008.0,1422.0,59.0,blue,man,5.0,5.0,diesel,1295.34
3545016,volvo,v40,82808.0,2013.0,1560.0,84.0,black,man,5.0,5.0,diesel,1295.34
3545017,volkswagen,passat,124500.0,2012.0,1391.0,110.0,white,auto,5.0,5.0,cng,1295.34
3545018,hyundai,i30,18136.0,2015.0,1600.0,81.0,blue,man,5.0,5.0,diesel,1295.34
3545020,skoda,superb,183645.0,2013.0,1968.0,103.0,red,man,5.0,5.0,diesel,1295.34
3545022,volkswagen,golf,230226.0,1998.0,1595.0,74.0,black,man,5.0,5.0,gasoline,1295.34
3545023,volkswagen,passat,131447.0,2012.0,1968.0,125.0,brown,man,5.0,5.0,diesel,1295.34
3545025,skoda,rapid,27350.0,2014.0,1197.0,63.0,beige,man,5.0,5.0,gasoline,1295.34
3545026,peugeot,207,69600.0,2009.0,1397.0,70.0,red,man,5.0,5.0,gasoline,1295.34
3545027,ford,c-max,147000.0,2006.0,1596.0,74.0,silver,man,5.0,5.0,gasoline,1295.34
3545028,skoda,fabia,177900.0,2004.0,1390.0,55.0,silver,man,5.0,5.0,gasoline,1295.34
3545029,hyundai,i30,99999.0,2009.0,1396.0,80.0,blue,man,5.0,5.0,lpg,1295.34
3545032,volkswagen,tiguan,115560.0,2012.0,1968.0,103.0,black,auto,5.0,5.0,diesel,1295.34
3545033,mercedes-benz,r350-cdi,43000.0,2011.0,2987.0,195.0,black,auto,5.0,5.0,diesel,1295.34
3545034,citroen,saxo,199000.0,1998.0,1124.0,44.0,blue,man,3.0,5.0,gasoline,1295.34
3545035,alfa-romeo,159,185000.0,2006.0,1910.0,85.0,blue,man,5.0,5.0,diesel,1295.34
3545037,audi,200,138308.0,2007.0,1595.0,75.0,black,man,5.0,5.0,gasoline,1295.34
3545038,peugeot,207,147000.0,2012.0,1560.0,68.0,red,man,5.0,5.0,diesel,1295.34
3545040,land-rover,range-rover-sport,225853.0,2006.0,2720.0,140.0,blue,auto,5.0,5.0,diesel,1295.34
3545041,fiat,linea,90000.0,2009.0,1368.0,57.0,red,man,4.0,5.0,gasoline,1295.34
3545043,seat,leon,95659.0,2008.0,1968.0,125.0,black,man,5.0,5.0,diesel,1295.34
3545044,skoda,felicia,67300.0,1998.0,1289.0,50.0,silver,man,5.0,5.0,gasoline,1295.34
3545045,skoda,octavia,185000.0,2001.0,1896.0,81.0,green,man,4.0,5.0,diesel,1295.34
3545046,land-rover,range-rover-evoque,150000.0,2012.0,2179.0,110.0,white,man,5.0,5.0,diesel,1295.34
3545048,peugeot,406,399000.0,2000.0,1997.0,80.0,blue,man,4.0,5.0,diesel,1295.34
3545049,dacia,sandero,5.0,2017.0,998.0,54.0,white,man,5.0,5.0,gasoline,1295.34
3545050,audi,a5,150826.0,2008.0,3197.0,195.0,black,auto,3.0,4.0,gasoline,1295.34
3545053,skoda,roomster,66000.0,2015.0,1197.0,63.0,beige,man,5.0,5.0,gasoline,1295.34
3545055,chrysler,pt-cruiser,98253.0,2007.0,2148.0,110.0,black,man,5.0,5.0,diesel,1295.34
3545056,citroen,c3,191000.0,2004.0,1360.0,54.0,blue,man,5.0,5.0,gasoline,1295.34
3545057,renault,megane,241862.0,2004.0,1870.0,88.0,blue,man,5.0,5.0,diesel,1295.34
3545059,hyundai,i30,3750.0,2016.0,1591.0,88.0,red,man,5.0,5.0,gasoline,1295.34
3545062,ford,focus,160850.0,2001.0,1753.0,66.0,silver,man,5.0,5.0,diesel,1295.34
3545063,renault,fluence,61391.0,2011.0,1598.0,81.0,beige,man,4.0,5.0,gasoline,1295.34
3545065,audi,a4,145350.0,2011.0,1968.0,105.0,black,man,5.0,5.0,diesel,1295.34
3545066,skoda,octavia,49000.0,2014.0,1598.0,77.0,silver,auto,5.0,5.0,diesel,1295.34
3545067,renault,scenic,142000.0,1997.0,1870.0,72.0,blue,man,5.0,5.0,diesel,1295.34
3545069,skoda,yeti,5.0,2017.0,1197.0,81.0,beige,man,5.0,5.0,gasoline,1295.34
3545070,skoda,octavia,275404.0,2008.0,1968.0,125.0,black,man,5.0,5.0,diesel,1295.34
3545072,mercedes-benz,v200-cdi,13.0,2016.0,2143.0,140.0,brown,auto,5.0,7.0,diesel,1295.34
3545073,skoda,rapid,21021.0,2016.0,1197.0,81.0,green,man,5.0,5.0,gasoline,1295.34
3545076,renault,megane,231000.0,2006.0,1598.0,82.0,silver,man,4.0,5.0,gasoline,1295.34
3545077,renault,laguna,191400.0,2006.0,1995.0,110.0,black,man,5.0,5.0,diesel,1295.34
3545078,skoda,fabia,68649.0,2009.0,1198.0,44.0,yellow,man,5.0,5.0,gasoline,1295.34
3545082,hyundai,ix20,46119.0,2012.0,1591.0,91.0,brown,auto,5.0,5.0,gasoline,1295.34
3545083,skoda,octavia,107800.0,1998.0,1598.0,55.0,white,man,5.0,5.0,gasoline,1295.34
3545085,audi,a4,196000.0,2008.0,1968.0,105.0,black,man,4.0,5.0,diesel,1295.34
3545088,skoda,fabia,91245.0,2005.0,1390.0,55.0,beige,man,5.0,5.0,gasoline,1295.34
3545091,peugeot,208,2.0,2017.0,1199.0,60.0,white,man,5.0,5.0,gasoline,1295.34
3545092,honda,civic,0.0,2017.0,988.0,95.0,red,man,5.0,5.0,gasoline,1295.34
3545093,skoda,octavia,390000.0,1999.0,1896.0,66.0,green,man,5.0,5.0,diesel,1295.34
3545094,skoda,octavia,187000.0,2006.0,1985.0,125.0,blue,man,5.0,5.0,diesel,1295.34
3545095,skoda,citigo,8815.0,2015.0,999.0,55.0,silver,man,5.0,4.0,gasoline,1295.34
3545097,skoda,yeti,100520.0,2010.0,1798.0,118.0,brown,man,5.0,5.0,gasoline,1295.34
3545099,peugeot,206,186000.0,2003.0,1360.0,55.0,blue,man,3.0,5.0,gasoline,1295.34
3545100,bmw,530d,15000.0,2017.0,2993.0,195.0,black,auto,4.0,5.0,diesel,1295.34
3545103,mercedes-benz,ml270-cdi,103498.0,2009.0,2987.0,140.0,brown,auto,5.0,5.0,diesel,1295.34
3545104,chevrolet,aveo,111300.0,2009.0,1206.0,62.0,silver,man,5.0,5.0,lpg,1295.34
3545105,suzuki,sx4,119136.0,2008.0,1586.0,79.0,red,man,5.0,5.0,gasoline,1295.34
3545106,mercedes-benz,c200-cdi,84000.0,2014.0,2143.0,125.0,white,auto,4.0,5.0,diesel,1295.34
3545107,mitsubishi,pajero,218200.0,2005.0,3200.0,118.0,black,man,5.0,5.0,diesel,1295.34
3545108,mercedes-benz,cla220-cdi,62000.0,2014.0,2143.0,120.0,silver,auto,5.0,7.0,diesel,1295.34
3545113,skoda,citigo,11087.0,2015.0,999.0,55.0,black,man,5.0,4.0,gasoline,1295.34
3545114,toyota,verso,200480.0,2003.0,1299.0,62.0,blue,man,5.0,5.0,gasoline,1295.34
3545116,ford,tourneo-connect,109584.0,2015.0,1560.0,85.0,blue,man,5.0,7.0,diesel,1295.34
3545117,fiat,500x,200.0,2016.0,1368.0,103.0,blue,man,5.0,5.0,gasoline,1295.34
3545118,renault,megane,194800.0,2010.0,1461.0,63.0,red,man,5.0,5.0,diesel,1295.34
3545121,volkswagen,passat,244227.0,2007.0,1968.0,100.0,black,man,5.0,5.0,diesel,1295.34
3545122,skoda,fabia,144418.0,2009.0,1198.0,51.0,red,man,5.0,5.0,gasoline,1295.34
3545123,bmw,116d,135590.0,2010.0,1995.0,85.0,black,man,5.0,5.0,diesel,1295.34
3545124,citroen,saxo,137336.0,1999.0,1527.0,42.0,red,man,5.0,5.0,diesel,1295.34
3545125,ford,mondeo,100.0,2016.0,1998.0,110.0,white,man,5.0,5.0,diesel,1295.34
3545126,skoda,octavia,240000.0,2002.0,1896.0,66.0,blue,man,5.0,5.0,diesel,1295.34
3545127,hyundai,coupe,165724.0,2003.0,1599.0,77.0,blue,man,3.0,4.0,gasoline,1295.34
3545128,skoda,superb,101245.0,2013.0,1968.0,103.0,brown,man,5.0,5.0,diesel,1295.34
3545129,bmw,x5,39000.0,2014.0,2993.0,190.0,white,auto,5.0,5.0,diesel,1295.34
3545130,hyundai,coupe,165724.0,2003.0,1599.0,77.0,blue,man,3.0,4.0,lpg,1295.34
3545131,mini,cooper,115232.0,2006.0,1600.0,85.0,green,man,2.0,4.0,gasoline,1295.34
3545132,fiat,bravo,140236.0,2009.0,1368.0,66.0,red,man,5.0,5.0,lpg,1295.34
3545133,skoda,roomster,140903.0,2009.0,1390.0,63.0,beige,man,5.0,5.0,gasoline,1295.34
3545134,bmw,x5,132000.0,2010.0,2993.0,173.0,black,auto,5.0,7.0,diesel,1295.34
3545135,audi,a4,220000.0,2005.0,1984.0,147.0,black,man,5.0,5.0,gasoline,1295.34
3545136,renault,clio,168000.0,2010.0,1461.0,63.0,blue,man,5.0,5.0,diesel,1295.34
3545138,peugeot,206,190000.0,2004.0,1398.0,50.0,blue,man,5.0,5.0,diesel,1295.34
3545139,skoda,favorit,17800.0,1993.0,1289.0,43.0,red,man,5.0,5.0,gasoline,1295.34
3545142,suzuki,grand-vitara,206000.0,2004.0,1997.0,80.0,blue,man,5.0,5.0,diesel,1295.34
3545145,smart,fortwo,217000.0,2001.0,799.0,30.0,black,man,3.0,2.0,diesel,1295.34
3545146,opel,corsa,100000.0,2001.0,1199.0,55.0,blue,auto,5.0,5.0,gasoline,1295.34
3545148,ford,galaxy,179000.0,2009.0,1884.0,92.0,white,man,5.0,7.0,diesel,1295.34
3545149,toyota,auris,164200.0,2007.0,1598.0,91.0,silver,man,5.0,5.0,gasoline,1295.34
3545152,opel,meriva,156252.0,2005.0,1364.0,66.0,blue,man,5.0,5.0,gasoline,1295.34
3545153,volkswagen,passat,205123.0,2003.0,1896.0,96.0,silver,man,5.0,5.0,diesel,1295.34
3545154,skoda,octavia,142000.0,2006.0,1968.0,103.0,gold,man,5.0,5.0,diesel,1295.34
3545156,mercedes-benz,c200-cdi,136668.0,2002.0,1796.0,105.0,black,auto,5.0,5.0,gasoline,1295.34
3545159,ford,focus,205714.0,2004.0,1753.0,74.0,black,man,5.0,5.0,diesel,1295.34
3545161,skoda,octavia,189000.0,2007.0,1896.0,74.0,blue,man,5.0,5.0,diesel,1295.34
3545163,mercedes-benz,viano,190000.0,2004.0,2148.0,110.0,silver,auto,4.0,6.0,diesel,1295.34
3545164,peugeot,406,188880.0,2005.0,2179.0,98.0,silver,man,2.0,4.0,diesel,1295.34
3545166,skoda,octavia,285892.0,2004.0,1896.0,77.0,green,man,5.0,5.0,diesel,1295.34
3545167,opel,corsa,173000.0,2001.0,1686.0,55.0,silver,man,5.0,5.0,diesel,1295.34
3545170,ford,galaxy,195000.0,2001.0,2295.0,107.0,silver,man,5.0,7.0,gasoline,1295.34
3545171,skoda,octavia,220000.0,2001.0,1984.0,85.0,silver,auto,5.0,5.0,gasoline,1295.34
3545172,hyundai,i20,92600.0,2010.0,1248.0,57.0,brown,man,5.0,5.0,gasoline,1295.34
3545173,skoda,octavia,14000.0,2016.0,1197.0,81.0,blue,man,5.0,5.0,gasoline,1295.34
3545174,audi,tt,204000.0,1999.0,1781.0,132.0,silver,man,2.0,4.0,gasoline,1295.34
3545175,volkswagen,touran,134581.0,2012.0,1598.0,77.0,white,man,5.0,5.0,diesel,1295.34
3545176,renault,thalia,30000.0,2013.0,1149.0,55.0,brown,man,4.0,5.0,gasoline,1295.34
3545177,citroen,c3,192300.0,2013.0,1398.0,50.0,white,man,5.0,5.0,diesel,1295.34
3545178,renault,clio,150222.0,2006.0,1598.0,65.0,beige,man,5.0,5.0,gasoline,1295.34
3545179,skoda,octavia,188000.0,2010.0,1598.0,77.0,black,man,5.0,5.0,diesel,1295.34
3545182,bmw,330xd,167000.0,1999.0,1895.0,77.0,silver,man,4.0,5.0,gasoline,1295.34
3545183,fiat,grande-punto,70650.0,2006.0,1242.0,48.0,blue,man,3.0,5.0,gasoline,1295.34
3545184,skoda,octavia,17000.0,2016.0,1197.0,81.0,blue,man,5.0,5.0,gasoline,1295.34
3545185,renault,fluence,251250.0,2010.0,1598.0,81.0,beige,man,4.0,5.0,gasoline,1295.34
3545186,kia,venga,400.0,2016.0,1396.0,66.0,white,man,5.0,5.0,gasoline,1295.34
3545187,ford,transit,155263.0,2006.0,2200.0,81.0,blue,man,4.0,9.0,diesel,1295.34
3545188,volkswagen,touran,150990.0,2006.0,1896.0,77.0,black,man,5.0,5.0,diesel,1295.34
3545189,bmw,x1,1.0,2017.0,1995.0,110.0,white,auto,5.0,5.0,diesel,1295.34
3545190,bmw,216i,1.0,2017.0,1995.0,110.0,black,auto,5.0,5.0,diesel,1295.34
3545191,skoda,fabia,180528.0,2004.0,1400.0,55.0,silver,man,5.0,5.0,diesel,1295.34
3545192,mitsubishi,colt,88216.0,2008.0,1332.0,70.0,black,man,3.0,5.0,gasoline,1295.34
3545194,volvo,v50,201895.0,2004.0,2000.0,100.0,black,man,5.0,5.0,diesel,1295.34
3545195,dacia,logan,50756.0,2010.0,1400.0,55.0,red,man,5.0,5.0,gasoline,1295.34
3545198,skoda,octavia,148711.0,2011.0,2000.0,103.0,gold,man,5.0,5.0,diesel,1295.34
3545199,mazda,2,1800.0,2016.0,1496.0,66.0,red,man,5.0,5.0,gasoline,1295.34
3545200,skoda,octavia,137618.0,2006.0,2000.0,103.0,black,auto,5.0,5.0,diesel,1295.34
3545201,bmw,525xi,204439.0,2002.0,2500.0,120.0,silver,auto,5.0,5.0,diesel,1295.34
3545202,volkswagen,passat,241338.0,2005.0,2000.0,103.0,black,man,5.0,5.0,diesel,1295.34
3545203,ford,focus,100928.0,2012.0,2000.0,120.0,orange,auto,5.0,5.0,diesel,1295.34
3545204,mercedes-benz,clk200-cgi,182200.0,1998.0,1998.0,100.0,blue,auto,3.0,4.0,gasoline,1295.34
3545205,volkswagen,golf-plus,68910.0,2010.0,1400.0,59.0,black,man,5.0,5.0,gasoline,1295.34
3545206,skoda,superb,103128.0,2012.0,1600.0,77.0,beige,man,5.0,5.0,diesel,1295.34
3545207,ford,focus,178530.0,2000.0,1400.0,55.0,silver,man,5.0,5.0,gasoline,1295.34
3545209,citroen,berlingo,296200.0,2003.0,1868.0,51.0,brown,man,4.0,5.0,diesel,1295.34
3545210,renault,grand-scenic,0.0,2017.0,1498.0,81.0,brown,man,5.0,5.0,diesel,1295.34
3545211,citroen,berlingo,170000.0,2009.0,1560.0,80.0,silver,man,5.0,5.0,diesel,1295.34
3545213,kia,venga,96006.0,2010.0,1400.0,66.0,red,man,5.0,5.0,gasoline,1295.34
3545215,peugeot,308,52129.0,2010.0,1600.0,88.0,beige,man,5.0,5.0,gasoline,1295.34
3545219,ford,focus,103530.0,2011.0,1600.0,70.0,black,man,5.0,5.0,diesel,1295.34
3545220,skoda,superb,181000.0,2009.0,2000.0,103.0,blue,man,5.0,5.0,diesel,1295.34
3545222,kia,rio,106173.0,2008.0,1400.0,71.0,red,man,4.0,5.0,gasoline,1295.34
3545223,skoda,octavia,89276.0,2009.0,1798.0,118.0,blue,man,5.0,5.0,gasoline,1295.34
3545224,hyundai,elantra,41293.0,2012.0,1600.0,97.0,blue,man,4.0,5.0,gasoline,1295.34
3545225,hyundai,santa-fe,179102.0,2007.0,2200.0,114.0,silver,man,5.0,5.0,diesel,1295.34
3545226,jeep,wrangler,99808.0,1997.0,3964.0,125.0,red,auto,3.0,5.0,gasoline,1295.34
3545227,opel,corsa,92800.0,1997.0,1195.0,33.0,green,man,5.0,5.0,gasoline,1295.34
